Education,Marital_Status,Income,Days_Since_Enrolled,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,HasKid,HasTeen,Age
Bachelor,Single,91065.0,2857,33,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,1,0,SP,0,0,39
Master,Single,45183.0,2890,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,CA,0,0,58
Bachelor,Together,48070.0,2897,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,0,1,SP,0,1,70
Bachelor,Widow,30372.0,2916,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,SP,1,1,49
Bachelor,Widow,30372.0,2916,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,SP,1,1,49
Master,Married,57036.0,2930,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0,IN,0,1,45
Bachelor,Widow,66731.0,3020,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,SP,0,1,50
PhD,Divorced,35682.0,2367,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,AU,1,0,50
Master,Divorced,10979.0,2403,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,AU,0,0,31
Master,Divorced,10979.0,2403,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,SP,0,0,31
PhD,Divorced,57912.0,2469,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,SA,0,1,55
Bachelor,Married,36026.0,2470,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,AU,1,1,48
Bachelor,Married,35788.0,2522,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,0,CA,1,1,49
Bachelor,Married,42243.0,2565,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,SA,1,1,61
Bachelor,Divorced,46086.0,2603,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0,SP,0,1,64
Master,Together,61346.0,2631,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,IN,1,0,42
Master,Single,33316.0,2633,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,US,1,1,49
Master,Single,33316.0,2633,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,SP,1,1,49
Basic,Single,21063.0,2642,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0,SP,1,0,33
Bachelor,Single,33697.0,2652,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,DE,1,0,50
Master,Married,25804.0,2666,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,CA,1,0,42
Bachelor,Married,72117.0,2678,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,SP,0,1,43
Bachelor,Married,61286.0,2696,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,IN,0,1,54
Bachelor,Married,61286.0,2696,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,DE,0,1,54
Bachelor,Together,65196.0,2704,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0,SP,0,1,62
Bachelor,Divorced,55635.0,2958,34,235,65,164,50,49,27,4,7,3,7,6,0,0,0,0,0,0,0,US,0,1,49
Master,Together,42021.0,3032,34,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,0,SP,1,0,39
Master,Married,75251.0,3036,34,721,111,925,97,18,18,1,7,6,5,5,0,0,0,0,0,1,0,DE,0,0,48
Bachelor,Together,35322.0,3041,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,SP,1,1,52
PhD,Together,53374.0,3047,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,1,0,CA,0,1,51
Bachelor,Married,87195.0,2417,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,1,0,CA,0,0,61
Master,Single,42395.0,2451,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,IN,1,1,39
Bachelor,Together,82427.0,2474,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,SP,0,0,54
Master,Together,44602.0,2499,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,IN,1,1,51
Bachelor,Married,94642.0,2502,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,SP,0,0,69
Bachelor,Together,28359.0,2610,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,0,SA,1,0,37
Bachelor,Single,55801.0,2645,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,US,1,1,45
Bachelor,Married,92955.0,2679,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,1,0,SA,0,0,47
Bachelor,Together,56534.0,2706,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,1,0,SP,0,1,52
Bachelor,Single,69627.0,2834,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,US,0,1,58
Master,Divorced,78579.0,2919,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,1,0,SP,0,0,50
Bachelor,Together,44964.0,2925,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,AU,1,1,40
PhD,Single,30899.0,2989,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,SA,1,0,46
PhD,Divorced,78825.0,3018,35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,1,0,SP,0,0,56
Bachelor,Married,25545.0,3024,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,1,0,SP,1,0,33
PhD,Widow,47111.0,3024,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,0,SA,0,1,49
PhD,Single,49667.0,3043,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,1,0,CA,0,0,65
Master,Together,66000.0,2435,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,SP,0,0,73
PhD,Together,46910.0,2463,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,SP,1,1,56
Basic,Married,25224.0,2470,36,4,9,12,11,2,8,2,1,1,3,3,0,0,0,0,0,0,0,CA,1,0,48
Bachelor,Together,77382.0,2538,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,SP,0,1,52
PhD,Divorced,28420.0,2552,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,SP,1,0,53
Bachelor,Divorced,32952.0,2575,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,CA,1,0,43
Bachelor,Married,46149.0,2577,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,SP,0,1,45
PhD,Together,73059.0,2667,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,SP,0,1,73
PhD,Together,73059.0,2667,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,SA,0,1,73
Bachelor,Married,35701.0,2832,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,SP,0,0,61
Master,Single,89616.0,2854,36,671,47,655,145,111,15,1,7,5,12,2,0,0,0,0,0,1,0,CA,0,0,37
Bachelor,Together,105471.0,2889,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,1,0,SP,0,0,50
Master,Widow,78427.0,2978,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,1,0,DE,0,0,72
Bachelor,Married,22518.0,2980,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,1,0,SP,1,0,34
Bachelor,Married,59809.0,2984,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,CA,0,1,44
Bachelor,Single,39660.0,3055,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,1,0,SP,1,0,38
Master,Together,52203.0,3063,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,US,0,0,70
PhD,Single,35860.0,2406,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,1,0,CA,1,1,47
PhD,Divorced,35860.0,2406,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,SP,1,1,47
PhD,Divorced,35860.0,2406,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,SP,1,1,47
PhD,Divorced,35860.0,2406,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,1,0,SA,1,1,47
PhD,Widow,76842.0,2422,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,SP,0,0,70
Bachelor,Single,15033.0,2439,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,SA,0,0,69
PhD,Married,67353.0,2545,37,702,17,151,0,8,35,5,5,6,12,2,0,0,0,0,0,0,0,AU,0,1,50
Master,Married,17003.0,2567,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,DE,1,0,45
Master,Together,65735.0,2569,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,SP,1,1,55
Bachelor,Widow,45684.0,2574,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,SA,1,0,49
Bachelor,Together,21918.0,2592,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,0,CA,1,0,51
Bachelor,Married,51267.0,2608,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,CA,1,1,42
Bachelor,Together,59868.0,2707,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,SP,0,1,48
Bachelor,Married,51373.0,2737,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,SP,0,0,29
Master,Together,46692.0,2753,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,SP,0,1,62
Master,Together,157733.0,2755,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,SP,1,0,49
PhD,Married,54432.0,2781,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,SP,1,1,70
Bachelor,Single,79607.0,2799,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,1,0,CA,0,0,36
Bachelor,Divorced,51813.0,2809,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0,0,CA,1,1,48
Basic,Married,17487.0,2833,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,AU,1,0,31
PhD,Together,40706.0,2893,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,0,SA,1,1,52
PhD,Divorced,62859.0,2911,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0,SP,0,1,61
Bachelor,Married,61074.0,3046,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,SA,0,1,62
Bachelor,Widow,43638.0,3057,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,0,SP,0,1,51
Bachelor,Married,58116.0,2442,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,SP,0,1,64
PhD,Widow,62187.0,2464,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,SP,0,1,51
Bachelor,Single,46344.0,2478,38,11,1,6,2,1,6,2,1,1,2,5,0,0,0,0,0,0,0,US,1,1,66
Bachelor,Married,77353.0,2560,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0,SP,0,1,40
PhD,Single,69759.0,2609,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,1,0,SP,0,0,54
Bachelor,Divorced,21846.0,2615,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,SA,1,0,34
Bachelor,Together,76532.0,2658,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,SP,1,1,45
Master,Married,70053.0,2726,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,SP,0,1,55
Master,Single,75342.0,2784,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,SP,0,1,62
Master,Together,27590.0,2797,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,SP,1,0,38
Bachelor,Married,51148.0,2861,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,IN,1,1,47
Bachelor,Divorced,33378.0,2873,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,SA,1,1,57
PhD,Married,32644.0,2894,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,SP,1,0,47
PhD,Married,33581.0,2902,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,SP,1,0,51
Master,Married,12393.0,2937,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0,0,SA,0,0,42
PhD,Single,42710.0,2943,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,0,SP,1,0,36
Master,Married,82347.0,2965,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,IN,0,0,63
Master,Married,82347.0,2965,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,1,0,CA,0,0,63
PhD,Married,22554.0,2968,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,SP,1,1,65
Bachelor,Married,17323.0,2992,38,3,14,17,6,1,5,1,1,0,3,8,0,0,0,0,0,0,0,US,0,0,33
Bachelor,Divorced,62204.0,3020,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,SP,0,1,60
PhD,Widow,78028.0,3022,38,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,1,0,SP,0,1,64
Bachelor,Divorced,63887.0,3024,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,SA,0,1,58
PhD,Together,32727.0,3035,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,CA,0,0,55
Bachelor,Together,29103.0,3036,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,0,SP,1,0,35
Bachelor,Married,61482.0,2367,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,0,SA,0,0,55
Bachelor,Single,20587.0,2414,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,CA,1,0,50
Bachelor,Single,20587.0,2414,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,CA,1,0,50
PhD,Together,52190.0,2417,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,0,SA,1,1,44
Bachelor,Together,48186.0,2466,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,SP,1,0,46
Bachelor,Married,19329.0,2562,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,CA,1,0,52
Master,Married,34109.0,2600,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,AU,0,1,49
Bachelor,Married,23477.0,2616,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,SP,1,0,34
PhD,Together,47472.0,2651,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,0,SP,1,1,54
PhD,Divorced,14849.0,2727,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,SP,1,0,44
Master,Married,26224.0,2755,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,0,SP,1,0,42
PhD,Single,27238.0,2800,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,SP,1,1,58
Bachelor,Single,57967.0,2848,39,229,7,137,4,0,91,5,4,2,8,5,0,0,0,0,0,0,0,IN,0,1,58
PhD,Widow,51569.0,2867,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,1,0,SP,0,1,71
PhD,Married,72550.0,2963,39,826,50,317,50,38,38,9,5,2,12,8,0,0,0,0,0,0,0,AU,1,1,66
Master,Married,44511.0,2990,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,AU,1,0,50
Master,Married,62972.0,3060,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,1,0,SP,0,1,65
Master,Married,62972.0,3060,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,SP,0,1,65
PhD,Together,77845.0,2409,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,0,US,0,0,31
PhD,Married,36663.0,2430,40,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0,0,SA,1,0,45
Master,Married,53204.0,2466,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,DE,1,1,44
Master,Married,21059.0,2538,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,SP,1,0,38
Master,Married,67087.0,2559,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,AU,0,1,67
Bachelor,Single,73892.0,2593,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,1,0,CA,0,0,67
Bachelor,Together,75114.0,2599,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,SA,0,0,28
Bachelor,Married,42192.0,2661,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,AU,0,0,72
Bachelor,Married,31454.0,2723,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,SP,1,1,60
Bachelor,Together,22775.0,2740,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,SA,1,0,42
Bachelor,Together,22775.0,2740,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,IN,1,0,42
Bachelor,Together,31590.0,2741,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,CA,1,0,48
Bachelor,Married,80134.0,2770,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,1,0,SA,1,0,48
Bachelor,Married,80134.0,2770,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,1,0,AU,1,0,48
Basic,Married,14188.0,2851,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,DE,0,0,48
PhD,Married,18169.0,2860,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,SP,1,0,35
Bachelor,Married,62503.0,2861,40,478,0,193,110,75,117,4,8,3,11,5,0,0,0,0,0,0,0,SP,0,1,64
Bachelor,Married,46734.0,2953,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,0,SP,0,1,66
PhD,Single,68126.0,2961,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,1,0,CA,0,0,29
PhD,Married,52869.0,2987,40,84,3,61,2,1,21,3,3,1,4,7,0,0,0,0,0,1,0,SA,1,1,66
Bachelor,Single,26576.0,2989,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,1,0,SP,1,0,34
Bachelor,Single,75825.0,2990,40,1032,105,779,137,105,51,0,5,8,9,4,1,0,0,0,0,1,0,DE,0,0,44
Bachelor,Married,57045.0,3024,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,AU,0,1,70
Master,Together,34984.0,3026,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,SP,1,1,45
Bachelor,Married,27803.0,3037,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,AU,1,0,47
PhD,Married,69283.0,2380,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,0,IN,0,1,45
Basic,Single,18746.0,2396,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,SP,1,0,28
Master,Married,70924.0,2448,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,SP,0,0,55
Master,Married,70924.0,2448,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,SP,0,0,55
Master,Together,69401.0,2463,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,DE,0,1,47
Master,Divorced,75012.0,2520,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,AU,0,0,44
Master,Together,85738.0,2522,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,SP,0,0,42
Bachelor,Together,60934.0,2528,41,224,155,155,192,93,54,2,6,4,11,4,0,0,0,0,0,0,0,CA,0,1,45
Master,Married,27161.0,2609,41,7,4,23,7,0,11,1,1,0,3,7,0,0,0,0,0,0,0,SA,1,0,34
PhD,Divorced,64325.0,2872,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,SP,0,1,59
Basic,Married,18978.0,2930,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,0,SP,1,0,47
Bachelor,Married,41124.0,2971,41,281,7,84,15,0,119,7,7,3,4,8,0,0,0,0,0,0,0,SP,1,0,43
PhD,Single,39684.0,2990,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,1,SP,1,0,36
PhD,Married,53378.0,3008,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,1,0,SP,1,1,57
Bachelor,Married,37040.0,3055,41,86,2,73,69,38,48,1,4,2,5,8,0,0,0,0,0,0,0,US,0,0,38
Master,Married,78710.0,2402,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,0,SP,0,1,43
Bachelor,Married,92910.0,2431,42,551,137,792,179,103,33,1,6,7,13,1,0,1,1,1,0,0,0,SP,0,0,34
Bachelor,Together,36283.0,2441,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,CA,1,1,44
PhD,Together,79632.0,2447,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,SA,0,0,46
Bachelor,Together,28587.0,2502,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,SP,1,0,42
Bachelor,Together,88325.0,2509,42,519,71,860,93,27,53,1,6,2,9,2,0,0,0,0,0,0,0,IN,0,0,39
Master,Married,51412.0,2545,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,SP,0,1,62
Master,Divorced,63998.0,2556,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,1,0,SP,0,0,68
Master,Single,38593.0,2654,42,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,0,SP,1,0,42
Master,Married,27889.0,2724,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,AU,1,0,43
Master,Single,45889.0,2727,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,CA,0,1,40
PhD,Together,56575.0,2785,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,CA,0,1,53
Basic,Single,16014.0,2834,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,SP,1,1,41
Master,Single,61331.0,2841,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,0,CA,1,1,62
Master,Single,70893.0,2873,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,SP,0,0,44
Bachelor,Married,2447.0,2904,42,1,1,1725,1,1,1,15,0,28,0,1,0,0,0,0,0,0,0,US,1,0,41
Bachelor,Single,64849.0,2958,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,1,0,SP,0,0,63
Bachelor,Married,42387.0,2973,42,235,0,235,19,4,191,5,8,1,7,8,0,0,0,0,0,0,0,SP,1,0,31
Master,Single,80617.0,2990,42,594,51,631,72,55,32,1,4,6,8,2,0,0,0,0,0,0,0,IN,0,0,25
Bachelor,Together,54006.0,3014,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,SP,1,0,35
Bachelor,Together,16531.0,2376,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,CA,1,0,42
PhD,Together,30843.0,2399,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,IN,1,1,54
PhD,Married,18988.0,2402,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,AU,1,0,36
PhD,Married,81051.0,2402,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,SP,0,0,55
Bachelor,Single,39747.0,2442,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,SA,1,0,32
PhD,Single,34554.0,2456,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,0,CA,0,1,61
PhD,Married,52854.0,2462,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,0,SA,1,1,61
Bachelor,Together,81205.0,2532,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,1,0,IN,0,0,50
PhD,Married,69084.0,2587,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,SP,1,0,50
PhD,Married,69084.0,2587,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,SP,1,0,50
PhD,Married,65352.0,2677,43,284,3,84,4,7,23,2,4,2,8,4,0,0,0,0,0,0,0,SA,0,1,46
Bachelor,Married,22063.0,2690,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,CA,1,0,48
Bachelor,Single,47691.0,2724,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,SP,0,1,41
PhD,Married,29187.0,2781,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,0,SP,1,0,52
Bachelor,Single,72504.0,2814,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,CA,0,1,48
Bachelor,Divorced,33986.0,2837,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,SP,1,0,50
Master,Together,42386.0,2897,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,SA,1,0,34
Master,Together,42386.0,2897,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,IN,1,0,34
PhD,Divorced,36957.0,3026,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,1,0,AU,1,1,67
Basic,Together,13724.0,3032,43,2,7,5,2,15,27,1,2,0,2,9,1,0,0,0,0,0,0,SA,1,0,32
Bachelor,Married,42664.0,2468,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,SP,0,1,53
PhD,Together,37334.0,2488,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,0,SP,1,1,62
Master,Married,78497.0,2575,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,CA,0,0,69
Master,Married,78497.0,2575,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,IN,0,0,69
Master,Together,58821.0,2625,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,SA,0,1,64
Bachelor,Together,58398.0,2776,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,AU,0,0,67
Master,Married,80950.0,2823,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,SA,0,0,59
PhD,Married,30732.0,2905,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,SA,1,0,40
